1.000000000000000000e+00,-4.862881998034642161e-01,-9.852485943072399055e-02,8.251493067305714080e-01,7.686383378981873626e-01,8.150299027623572057e-01,-7.715723204826882009e-01,7.461898292703567082e-01,-2.758724842671019251e-01,-7.445312497557148301e-01,6.993986243098775368e-01,7.283321698320365245e-01,-5.588628638647509250e-01,-7.494991981951464322e-01,6.429539611132448762e-01,5.876309085841522339e-01,-4.068283550851462538e-01,3.101249566269771996e-01,-6.669343833561720558e-01,-5.939121685071098167e-01,7.795982083338817148e-01,5.185714991113239414e-01,-4.636171977275914680e-01,-5.692701456880110422e-01,-1.716081367549982320e-02,-5.684310368408832526e-01,4.773624984899156320e-01,6.428826432489669340e-01,-3.807063315075689958e-02,-1.222145938823811506e-01
-4.862881998034642161e-01,1.000000000000000000e+00,-4.080781099488789421e-01,-6.243565281325588190e-01,-1.846827039721878894e-01,-5.674421513709303477e-01,6.821456129179456207e-01,-8.778061594621353048e-02,-3.414954490963053590e-01,1.232813410482251210e-01,-9.680775251646359103e-02,-8.750412236268474697e-02,9.997618605874916686e-02,7.960551647014912913e-01,-1.461827269127413953e-01,-5.369098263055009923e-01,-2.895951628945812595e-01,1.402700199280149385e-01,6.470775339684561867e-02,-8.275040432971525473e-02,-3.512886867794136614e-01,2.431359443126913933e-01,-1.150490369925333961e-01,-1.704818899870166049e-01,-7.203364944651109714e-02,-1.433332635958181056e-01,3.805911873537485418e-02,-4.198221053449440743e-01,1.262785956813840815e-01,-2.077561854782685735e-01
-9.852485943072399055e-02,-4.080781099488789421e-01,1.000000000000000000e+00,-9.645093393531253834e-02,-3.538159590802179566e-01,-1.150828146872051316e-01,3.112527860334113328e-02,-4.723326835258612189e-01,7.772366629107150260e-01,4.094206305393925382e-01,-4.317609864093902572e-01,-4.568044246417615195e-01,3.087450123716000694e-01,-4.781220935133318611e-02,-3.218205513639730286e-01,7.688129928208937980e-02,6.843916025732392772e-01,-5.629623998826434050e-01,4.428158048903775845e-01,5.370708582877782300e-01,-2.484621671060215364e-01,-6.456989292363318755e-01,3.153538338855721435e-01,6.129183182346230607e-01,4.408465251479990465e-01,5.976293452002763296e-01,-2.159888578107535539e-01,-5.098373790208882150e-02,3.529657194290084510e-01,1.010385745420118858e-01
8.251493067305714080e-01,-6.243565281325588190e-01,-9.645093393531253834e-02,1.000000000000000000e+00,7.056272707779774889e-01,8.974219591945062913e-01,-8.892392377790920843e-01,6.661530531028501123e-01,-3.141981027880212940e-01,-6.647057375010058111e-01,6.640760360280090202e-01,6.378414802686459550e-01,-5.979656961133353876e-01,-8.941636674229784809e-01,6.687876965905026339e-01,7.074131316152724169e-01,-2.997187269605796067e-01,4.346469364441947758e-01,-6.463794016733326320e-01,-4.897264688000572130e-01,7.994408385269825557e-01,4.450345985392957227e-01,-3.362807907090982762e-01,-3.879148076592740524e-01,-4.037156540991931192e-02,-4.541337313293085098e-01,4.167869395901706020e-01,7.274423414581177028e-01,-1.223382920399488510e-01,5.072195921264930490e-02
7.686383378981873626e-01,-1.846827039721878894e-01,-3.538159590802179566e-01,7.056272707779774889e-01,1.000000000000000000e+00,7.177545930796852547e-01,-6.569704228019269676e-01,9.674203365605276161e-01,-5.797037879976930652e-01,-9.956585920530709455e-01,7.726289291589262254e-01,9.858967512943596079e-01,-6.959797287068967275e-01,-5.778542640297474886e-01,7.440745100987274929e-01,4.826700647769545105e-01,-8.027384199532686671e-01,3.932169314741640331e-01,-7.589675179752609635e-01,-9.349057725102950522e-01,7.538847923601440515e-01,7.300310903870900203e-01,-7.558078948264643770e-01,-8.281092168302932599e-01,6.102997973527419379e-02,-9.043795367043639954e-01,5.915331909928801535e-01,6.276268969472981185e-01,7.525278759458889355e-02,-2.618742010881319193e-01
8.150299027623572057e-01,-5.674421513709303477e-01,-1.150828146872051316e-01,8.974219591945062913e-01,7.177545930796852547e-01,1.000000000000000000e+00,-8.462515682694332630e-01,6.903016816582956405e-01,-3.563017091964903460e-01,-6.851927110935647214e-01,6.940996606114422374e-01,6.627041371236170875e-01,-6.419304932050192702e-01,-8.449244876937540560e-01,6.942427327694149497e-01,6.897021296726141282e-01,-3.403700507361189787e-01,4.890348625487952461e-01,-6.694042765425668451e-01,-5.229560419793032322e-01,8.260850726397519495e-01,5.248051716199879646e-01,-3.852376423696708962e-01,-4.434002264189045306e-01,-4.874956876903112357e-02,-4.881374264136379426e-01,4.546187307162265490e-01,7.317063560702954383e-01,-1.058487761539337463e-01,-4.085371772425214036e-03
-7.715723204826882009e-01,6.821456129179456207e-01,3.112527860334113328e-02,-8.892392377790920843e-01,-6.569704228019269676e-01,-8.462515682694332630e-01,1.000000000000000000e+00,-5.860264111540450793e-01,3.216584181592564429e-01,6.124649860092045150e-01,-5.369470762039765255e-01,-5.833778214898973635e-01,4.671404927601949253e-01,9.762169067933380573e-01,-5.321318613479177895e-01,-6.425611447175167967e-01,2.410570996543309474e-01,-3.707931827701267391e-01,5.089064009448558412e-01,4.344285952470476886e-01,-6.866862746900475045e-01,-4.203676959176071981e-01,4.547203118607943129e-01,3.422985417008135300e-01,4.852444661327554726e-02,3.887509748467681270e-01,-2.879250648417434055e-01,-6.288227390733116540e-01,1.560425528060809530e-01,1.808440013350851305e-01
7.461898292703567082e-01,-8.778061594621353048e-02,-4.723326835258612189e-01,6.661530531028501123e-01,9.674203365605276161e-01,6.903016816582956405e-01,-5.860264111540450793e-01,1.000000000000000000e+00,-6.493838177199227069e-01,-9.779370487408335366e-01,8.734926384226490148e-01,9.835309005607044686e-01,-7.788053451618428547e-01,-4.919245068271109744e-01,8.278077952940566808e-01,4.242206661210075613e-01,-8.528368957159140340e-01,4.681732679182162848e-01,-8.690669548879700335e-01,-9.515645798365440777e-01,7.885326500046635489e-01,7.845263049123335497e-01,-7.359410703920609143e-01,-8.801179858495177255e-01,9.716321811835614344e-03,-9.382849912892311517e-01,6.286283443436800900e-01,6.120526995808932558e-01,4.642217820806105594e-02,-2.212530205447355847e-01
-2.758724842671019251e-01,-3.414954490963053590e-01,7.772366629107150260e-01,-3.141981027880212940e-01,-5.797037879976930652e-01,-3.563017091964903460e-01,3.216584181592564429e-01,-6.493838177199227069e-01,1.000000000000000000e+00,6.199912960239886139e-01,-5.733534149843532157e-01,-6.474687366100529973e-01,4.812130813387098804e-01,1.848259910217473767e-01,-4.973943867907149596e-01,-1.851644951520645122e-01,7.776849503106156858e-01,-7.389553643511750369e-01,5.833623946602709553e-01,6.917616429704993575e-01,-4.643062038365547428e-01,-7.852436515748657531e-01,6.673923560844821079e-01,6.509613111725107704e-01,2.820173726355789112e-01,7.289869478590105256e-01,-3.680824901396618776e-01,-2.989375091686737318e-01,9.555428785044019213e-02,3.758738141599634042e-01
-7.445312497557148301e-01,1.232813410482251210e-01,4.094206305393925382e-01,-6.647057375010058111e-01,-9.956585920530709455e-01,-6.851927110935647214e-01,6.124649860092045150e-01,-9.779370487408335366e-01,6.199912960239886139e-01,1.000000000000000000e+00,-7.804655394328424700e-01,-9.963923242125438673e-01,6.960874586734104863e-01,5.256456820876764802e-01,-7.418969919441052996e-01,-4.423509143206231786e-01,8.486064508389543626e-01,-4.054899162619143849e-01,7.676232075847487790e-01,9.598461953516671530e-01,-7.397605972588943146e-01,-7.585244125337107235e-01,7.754350420431063151e-01,8.650165467951609344e-01,-3.840257138821479704e-02,9.355611143303500521e-01,-6.000802157976121709e-01,-5.995817705783508256e-01,-7.335236725662265533e-02,2.861834735090919013e-01
6.993986243098775368e-01,-9.680775251646359103e-02,-4.317609864093902572e-01,6.640760360280090202e-01,7.726289291589262254e-01,6.940996606114422374e-01,-5.369470762039765255e-01,8.734926384226490148e-01,-5.733534149843532157e-01,-7.804655394328424700e-01,1.000000000000000000e+00,7.876745454576726813e-01,-9.181953815894310367e-01,-4.524555704426465041e-01,9.594143930765935968e-01,4.095244567635177857e-01,-6.571043590113546662e-01,5.312001201245307724e-01,-9.939804676552668194e-01,-7.457342638947001001e-01,8.757961380518993755e-01,7.077399018954033671e-01,-4.972078451353453277e-01,-7.009067778690504236e-01,-1.708777891749550457e-02,-7.477447805056850472e-01,6.347011549773252659e-01,6.672889159132344705e-01,-3.216211533500867858e-02,1.447573276228274718e-02
7.283321698320365245e-01,-8.750412236268474697e-02,-4.568044246417615195e-01,6.378414802686459550e-01,9.858967512943596079e-01,6.627041371236170875e-01,-5.833778214898973635e-01,9.835309005607044686e-01,-6.474687366100529973e-01,-9.963923242125438673e-01,7.876745454576726813e-01,1.000000000000000000e+00,-6.970994627090888462e-01,-4.928901649758720138e-01,7.420118819110955721e-01,4.107260883583276900e-01,-8.766959631713479029e-01,4.200051499797766152e-01,-7.751967546375816420e-01,-9.729312943826092797e-01,7.305726090610674683e-01,7.755851535677027453e-01,-7.796982394236355862e-01,-8.908982004090849616e-01,1.656974596738470043e-02,-9.541389476232251532e-01,5.990905147574356882e-01,5.796648935256722979e-01,6.336818885554884595e-02,-2.955262103198053603e-01
-5.588628638647509250e-01,9.997618605874916686e-02,3.087450123716000694e-01,-5.979656961133353876e-01,-6.959797287068967275e-01,-6.419304932050192702e-01,4.671404927601949253e-01,-7.788053451618428547e-01,4.812130813387098804e-01,6.960874586734104863e-01,-9.181953815894310367e-01,-6.970994627090888462e-01,1.000000000000000000e+00,4.061247856131693368e-01,-9.840677937586373991e-01,-4.699855303338937307e-01,5.470005547031886461e-01,-5.239896817243757665e-01,9.134400142804640632e-01,6.489537663031553771e-01,-8.583496631011479083e-01,-6.116558989736018415e-01,3.626667737155542248e-01,5.669717438582275726e-01,-2.431736286462405916e-01,6.323893553882072860e-01,-5.995771685870729950e-01,-7.701906598772465529e-01,-1.581533591922782422e-01,-1.591748562772790920e-01
-7.494991981951464322e-01,7.960551647014912913e-01,-4.781220935133318611e-02,-8.941636674229784809e-01,-5.778542640297474886e-01,-8.449244876937540560e-01,9.762169067933380573e-01,-4.919245068271109744e-01,1.848259910217473767e-01,5.256456820876764802e-01,-4.524555704426465041e-01,-4.928901649758720138e-01,4.061247856131693368e-01,1.000000000000000000e+00,-4.676416028072761799e-01,-6.855876718733898700e-01,1.178192187407967745e-01,-3.034567687223244659e-01,4.200327791904537866e-01,3.237832202175650598e-01,-6.587417602114339354e-01,-3.002369899251309815e-01,2.913115968672579936e-01,2.309893428275976157e-01,2.429711054589333424e-02,2.732366018435673505e-01,-2.250001068983442376e-01,-6.397944013438739974e-01,1.673811411628547685e-01,3.862617686302864672e-02
6.429539611132448762e-01,-1.461827269127413953e-01,-3.218205513639730286e-01,6.687876965905026339e-01,7.440745100987274929e-01,6.942427327694149497e-01,-5.321318613479177895e-01,8.278077952940566808e-01,-4.973943867907149596e-01,-7.418969919441052996e-01,9.594143930765935968e-01,7.420118819110955721e-01,-9.840677937586373991e-01,-4.676416028072761799e-01,1.000000000000000000e+00,5.013227016048702467e-01,-5.712256029654062539e-01,5.292966836146245635e-01,-9.566911037661316453e-01,-6.840153521959934091e-01,8.953871751650941402e-01,6.368224447517460973e-01,-4.045422895787834650e-01,-6.015940392792317182e-01,1.856130098140899298e-01,-6.694636458957192726e-01,6.260296548678991879e-01,7.709671770496430154e-01,1.238046902664475118e-01,1.306428234394839960e-01
5.876309085841522339e-01,-5.369098263055009923e-01,7.688129928208937980e-02,7.074131316152724169e-01,4.826700647769545105e-01,6.897021296726141282e-01,-6.425611447175167967e-01,4.242206661210075613e-01,-1.851644951520645122e-01,-4.423509143206231786e-01,4.095244567635177857e-01,4.107260883583276900e-01,-4.699855303338937307e-01,-6.855876718733898700e-01,5.013227016048702467e-01,1.000000000000000000e+00,-1.206421446095449074e-01,4.098544508509730511e-01,-4.054499022417285548e-01,-2.378950489993716388e-01,7.809978073924922493e-01,2.199740195407836330e-01,-9.455948890937222739e-02,-3.953214601754763413e-02,1.093814928557979432e-01,-2.041113098609609044e-01,3.204450967052018817e-01,8.743526177256851772e-01,2.409868486618771399e-01,2.539702530328233343e-01
-4.068283550851462538e-01,-2.895951628945812595e-01,6.843916025732392772e-01,-2.997187269605796067e-01,-8.027384199532686671e-01,-3.403700507361189787e-01,2.410570996543309474e-01,-8.528368957159140340e-01,7.776849503106156858e-01,8.486064508389543626e-01,-6.571043590113546662e-01,-8.766959631713479029e-01,5.470005547031886461e-01,1.178192187407967745e-01,-5.712256029654062539e-01,-1.206421446095449074e-01,1.000000000000000000e+00,-4.096335433969900963e-01,6.597379487723352698e-01,9.496046053388463859e-01,-4.933039255336973961e-01,-7.544330210467431463e-01,7.632738287026262780e-01,8.855867763921115854e-01,1.392645838796714997e-01,9.712975161310285488e-01,-5.174237742734671963e-01,-3.118321620537804484e-01,1.722275677667459495e-02,3.437858597441130204e-01
3.101249566269771996e-01,1.402700199280149385e-01,-5.629623998826434050e-01,4.346469364441947758e-01,3.932169314741640331e-01,4.890348625487952461e-01,-3.707931827701267391e-01,4.681732679182162848e-01,-7.389553643511750369e-01,-4.054899162619143849e-01,5.312001201245307724e-01,4.200051499797766152e-01,-5.239896817243757665e-01,-3.034567687223244659e-01,5.292966836146245635e-01,4.098544508509730511e-01,-4.096335433969900963e-01,1.000000000000000000e+00,-5.416960324426181028e-01,-3.779351538010690126e-01,5.571826733261082687e-01,6.546287087969471230e-01,-2.771128801024440036e-01,-3.775799733683755655e-01,-1.685972504189856280e-01,-4.053324343077492897e-01,3.074787330638131810e-01,4.864419186243351678e-01,-4.122042032834706549e-02,-2.367549625717426526e-02
-6.669343833561720558e-01,6.470775339684561867e-02,4.428158048903775845e-01,-6.463794016733326320e-01,-7.589675179752609635e-01,-6.694042765425668451e-01,5.089064009448558412e-01,-8.690669548879700335e-01,5.833623946602709553e-01,7.676232075847487790e-01,-9.939804676552668194e-01,-7.751967546375816420e-01,9.134400142804640632e-01,4.200327791904537866e-01,-9.566911037661316453e-01,-4.054499022417285548e-01,6.597379487723352698e-01,-5.416960324426181028e-01,1.000000000000000000e+00,7.397551979531431510e-01,-8.579748148140411423e-01,-6.934836421978833876e-01,4.890938422989029033e-01,6.848867246521151975e-01,1.958391940780003504e-02,7.446987825149126161e-01,-6.389197027013348018e-01,-6.466439501236003196e-01,2.641020184758939918e-02,-3.705468577465852870e-02
-5.939121685071098167e-01,-8.275040432971525473e-02,5.370708582877782300e-01,-4.897264688000572130e-01,-9.349057725102950522e-01,-5.229560419793032322e-01,4.344285952470476886e-01,-9.515645798365440777e-01,6.917616429704993575e-01,9.598461953516671530e-01,-7.457342638947001001e-01,-9.729312943826092797e-01,6.489537663031553771e-01,3.237832202175650598e-01,-6.840153521959934091e-01,-2.378950489993716388e-01,9.496046053388463859e-01,-3.779351538010690126e-01,7.397551979531431510e-01,1.000000000000000000e+00,-6.125339348923546368e-01,-7.700097651428577938e-01,8.085250261716733222e-01,9.251835937964216772e-01,1.379938357767222616e-02,9.921802781230742996e-01,-5.853159078902679946e-01,-4.431373304378940503e-01,-3.715607751539860143e-02,3.425187082025487606e-01
7.795982083338817148e-01,-3.512886867794136614e-01,-2.484621671060215364e-01,7.994408385269825557e-01,7.538847923601440515e-01,8.260850726397519495e-01,-6.866862746900475045e-01,7.885326500046635489e-01,-4.643062038365547428e-01,-7.397605972588943146e-01,8.757961380518993755e-01,7.305726090610674683e-01,-8.583496631011479083e-01,-6.587417602114339354e-01,8.953871751650941402e-01,7.809978073924922493e-01,-4.933039255336973961e-01,5.571826733261082687e-01,-8.579748148140411423e-01,-6.125339348923546368e-01,1.000000000000000000e+00,5.908791998258297040e-01,-3.640824635723050040e-01,-4.941326262860288865e-01,4.231759864373085822e-02,-5.968397967243816993e-01,5.824159122744710926e-01,9.158470962269924520e-01,9.082815055748887090e-02,1.402981929460868082e-01
5.185714991113239414e-01,2.431359443126913933e-01,-6.456989292363318755e-01,4.450345985392957227e-01,7.300310903870900203e-01,5.248051716199879646e-01,-4.203676959176071981e-01,7.845263049123335497e-01,-7.852436515748657531e-01,-7.585244125337107235e-01,7.077399018954033671e-01,7.755851535677027453e-01,-6.116558989736018415e-01,-3.002369899251309815e-01,6.368224447517460973e-01,2.199740195407836330e-01,-7.544330210467431463e-01,6.546287087969471230e-01,-6.934836421978833876e-01,-7.700097651428577938e-01,5.908791998258297040e-01,1.000000000000000000e+00,-6.823929448448089463e-01,-8.323534603316361524e-01,-1.189576552232920609e-01,-7.842607507613058582e-01,4.767934366464667284e-01,3.961063579402782087e-01,-1.087300344686912765e-02,-4.031459572546216563e-01
-4.636171977275914680e-01,-1.150490369925333961e-01,3.153538338855721435e-01,-3.362807907090982762e-01,-7.558078948264643770e-01,-3.852376423696708962e-01,4.547203118607943129e-01,-7.359410703920609143e-01,6.673923560844821079e-01,7.754350420431063151e-01,-4.972078451353453277e-01,-7.796982394236355862e-01,3.626667737155542248e-01,2.913115968672579936e-01,-4.045422895787834650e-01,-9.455948890937222739e-02,7.632738287026262780e-01,-2.771128801024440036e-01,4.890938422989029033e-01,8.085250261716733222e-01,-3.640824635723050040e-01,-6.823929448448089463e-01,1.000000000000000000e+00,7.512531489577026766e-01,7.505835960198839474e-02,7.961351426243740148e-01,-3.818350131432026173e-01,-1.966673996376585576e-01,-7.280926640438797892e-02,7.802351612170640438e-01
-5.692701456880110422e-01,-1.704818899870166049e-01,6.129183182346230607e-01,-3.879148076592740524e-01,-8.281092168302932599e-01,-4.434002264189045306e-01,3.422985417008135300e-01,-8.801179858495177255e-01,6.509613111725107704e-01,8.650165467951609344e-01,-7.009067778690504236e-01,-8.908982004090849616e-01,5.669717438582275726e-01,2.309893428275976157e-01,-6.015940392792317182e-01,-3.953214601754763413e-02,8.855867763921115854e-01,-3.775799733683755655e-01,6.848867246521151975e-01,9.251835937964216772e-01,-4.941326262860288865e-01,-8.323534603316361524e-01,7.512531489577026766e-01,1.000000000000000000e+00,7.601314866008297699e-02,9.289988178507955219e-01,-4.935069211494988450e-01,-2.774018736244323047e-01,4.318841144721548980e-02,4.248097113949927950e-01
-1.716081367549982320e-02,-7.203364944651109714e-02,4.408465251479990465e-01,-4.037156540991931192e-02,6.102997973527419379e-02,-4.874956876903112357e-02,4.852444661327554726e-02,9.716321811835614344e-03,2.820173726355789112e-01,-3.840257138821479704e-02,-1.708777891749550457e-02,1.656974596738470043e-02,-2.431736286462405916e-01,2.429711054589333424e-02,1.856130098140899298e-01,1.093814928557979432e-01,1.392645838796714997e-01,-1.685972504189856280e-01,1.958391940780003504e-02,1.379938357767222616e-02,4.231759864373085822e-02,-1.189576552232920609e-01,7.505835960198839474e-02,7.601314866008297699e-02,1.000000000000000000e+00,7.525485949683867470e-02,4.536379101938829012e-02,2.507021977838048699e-01,7.384148668456094189e-01,1.365267093335854887e-01
-5.684310368408832526e-01,-1.433332635958181056e-01,5.976293452002763296e-01,-4.541337313293085098e-01,-9.043795367043639954e-01,-4.881374264136379426e-01,3.887509748467681270e-01,-9.382849912892311517e-01,7.289869478590105256e-01,9.355611143303500521e-01,-7.477447805056850472e-01,-9.541389476232251532e-01,6.323893553882072860e-01,2.732366018435673505e-01,-6.694636458957192726e-01,-2.041113098609609044e-01,9.712975161310285488e-01,-4.053324343077492897e-01,7.446987825149126161e-01,9.921802781230742996e-01,-5.968397967243816993e-01,-7.842607507613058582e-01,7.961351426243740148e-01,9.289988178507955219e-01,7.525485949683867470e-02,1.000000000000000000e+00,-5.746917075351450910e-01,-4.053418453008603151e-01,8.442904573679799185e-03,3.385831684870265756e-01
4.773624984899156320e-01,3.805911873537485418e-02,-2.159888578107535539e-01,4.167869395901706020e-01,5.915331909928801535e-01,4.546187307162265490e-01,-2.879250648417434055e-01,6.286283443436800900e-01,-3.680824901396618776e-01,-6.000802157976121709e-01,6.347011549773252659e-01,5.990905147574356882e-01,-5.995771685870729950e-01,-2.250001068983442376e-01,6.260296548678991879e-01,3.204450967052018817e-01,-5.174237742734671963e-01,3.074787330638131810e-01,-6.389197027013348018e-01,-5.853159078902679946e-01,5.824159122744710926e-01,4.767934366464667284e-01,-3.818350131432026173e-01,-4.935069211494988450e-01,4.536379101938829012e-02,-5.746917075351450910e-01,1.000000000000000000e+00,4.738667865206741547e-01,1.156173640325881963e-01,1.970393640758564754e-02
6.428826432489669340e-01,-4.198221053449440743e-01,-5.098373790208882150e-02,7.274423414581177028e-01,6.276268969472981185e-01,7.317063560702954383e-01,-6.288227390733116540e-01,6.120526995808932558e-01,-2.989375091686737318e-01,-5.995817705783508256e-01,6.672889159132344705e-01,5.796648935256722979e-01,-7.701906598772465529e-01,-6.397944013438739974e-01,7.709671770496430154e-01,8.743526177256851772e-01,-3.118321620537804484e-01,4.864419186243351678e-01,-6.466439501236003196e-01,-4.431373304378940503e-01,9.158470962269924520e-01,3.961063579402782087e-01,-1.966673996376585576e-01,-2.774018736244323047e-01,2.507021977838048699e-01,-4.053418453008603151e-01,4.738667865206741547e-01,1.000000000000000000e+00,2.708194064603300921e-01,2.633001789329940667e-01
-3.807063315075689958e-02,1.262785956813840815e-01,3.529657194290084510e-01,-1.223382920399488510e-01,7.525278759458889355e-02,-1.058487761539337463e-01,1.560425528060809530e-01,4.642217820806105594e-02,9.555428785044019213e-02,-7.335236725662265533e-02,-3.216211533500867858e-02,6.336818885554884595e-02,-1.581533591922782422e-01,1.673811411628547685e-01,1.238046902664475118e-01,2.409868486618771399e-01,1.722275677667459495e-02,-4.122042032834706549e-02,2.641020184758939918e-02,-3.715607751539860143e-02,9.082815055748887090e-02,-1.087300344686912765e-02,-7.280926640438797892e-02,4.318841144721548980e-02,7.384148668456094189e-01,8.442904573679799185e-03,1.156173640325881963e-01,2.708194064603300921e-01,1.000000000000000000e+00,-5.543060451162207247e-02
-1.222145938823811506e-01,-2.077561854782685735e-01,1.010385745420118858e-01,5.072195921264930490e-02,-2.618742010881319193e-01,-4.085371772425214036e-03,1.808440013350851305e-01,-2.212530205447355847e-01,3.758738141599634042e-01,2.861834735090919013e-01,1.447573276228274718e-02,-2.955262103198053603e-01,-1.591748562772790920e-01,3.862617686302864672e-02,1.306428234394839960e-01,2.539702530328233343e-01,3.437858597441130204e-01,-2.367549625717426526e-02,-3.705468577465852870e-02,3.425187082025487606e-01,1.402981929460868082e-01,-4.031459572546216563e-01,7.802351612170640438e-01,4.248097113949927950e-01,1.365267093335854887e-01,3.385831684870265756e-01,1.970393640758564754e-02,2.633001789329940667e-01,-5.543060451162207247e-02,1.000000000000000000e+00
